Data,Abertura,Max,Min,Fechamento,MME9,MME21,BB20 Superior,BB20 Inferior,VWAP M,RSI9,Volume Financeiro,MMA9 VF
2016-05-25,5748.23,5850.72,5737.74,5788.58,5746.44,5746.03,5832.4,5594.74,5728.34,56.18,90.67,71.68
2016-05-24,5762.75,5803.91,5726.44,5772.44,5735.91,5741.77,5826.68,5596.55,5723.66,54.51,70.35,70.52
2016-05-23,5757.1,5805.52,5732.89,5778.09,5726.78,5738.71,5824.46,5597.23,5721.48,55.17,70.48,70.47
2016-05-20,5757.91,5761.14,5690.93,5696.58,5713.95,5734.77,5829.88,5594.67,5718.26,47.05,62.47,70.41
2016-05-19,5786.16,5858.79,5761.95,5773.24,5718.29,5738.59,5847.51,5590.64,5717.8,55.44,87.57,73.55
2016-05-18,5723.21,5781.31,5701.42,5781.31,5704.55,5735.12,5846.27,5590.91,5709.31,56.38,83.75,72.82
2016-05-17,5657.04,5715.95,5642.51,5661.07,5685.36,5730.51,5844.46,5591.41,5707.04,43.74,67.78,70.19
2016-05-16,5718.37,5731.28,5666.72,5676.4,5691.44,5737.45,5878.65,5581.96,5709.79,45.22,41.36,71.67
2016-05-13,5657.04,5732.09,5627.18,5732.09,5695.19,5743.55,5882.7,5587.83,5711.06,50.79,70.69,76.35
2016-05-12,5580.37,5689.32,5576.34,5657.04,5685.97,5744.7,5881.91,5585.65,5713.44,42.27,80.26,78.64
2016-05-11,5652.19,5654.62,5586.02,5607.81,5693.2,5753.47,5881.24,5593.31,5722.44,35.79,69.83,80.47
2016-05-10,5697.39,5700.61,5624.76,5646.55,5714.55,5768.03,5874.43,5611.28,5736.16,38.84,69.98,81.50
2016-05-09,5679.63,5971.77,5675.6,5713.53,5731.55,5780.18,5871.05,5621.8,5748.61,44.7,90.74,84.56
2016-05-06,5778.09,5809.56,5681.25,5689.32,5736.06,5786.85,5892.87,5617.34,5743.77,41.88,81.01,81.47
2016-05-05,5730.47,5777.28,5707.88,5755.49,5747.74,5796.6,5959.26,5587.36,5745.84,47.79,60.06,78.66
2016-05-04,5807.95,5812.79,5740.16,5769.21,5745.81,5800.71,5990.06,5578.69,5745.45,49.07,81.14,78.00
2016-05-03,5770.02,5828.12,5744.19,5788.58,5739.96,5803.86,6031.44,5564.34,5735.61,50.77,83.49,77.26
2016-05-02,5632.83,5713.53,5624.76,5702.23,5727.8,5805.39,6047.42,5563.76,5686.9,42.93,91.28,76.65
2016-04-29,5690.12,5699,5588.44,5597.32,5734.19,5815.7,6049.71,5574.92,5815.07,31.07,96.68,78.31
2016-04-28,5733.33,5739.85,5673.07,5684.47,5768.41,5837.54,6045.68,5609,5825.71,36.7,79.14,82.88
2016-04-27,5740.66,5797.66,5724.37,5749.62,5789.4,5852.85,6048.25,5627.93,5831.51,41.72,97.48,89.60
2016-04-26,5778.12,5785.45,5737.4,5756.95,5799.34,5863.17,6059.2,5636.78,5836.34,42.3,62.94,97.48
2016-04-25,5798.47,5824.53,5775.67,5806.62,5809.94,5873.79,6066.85,5646.81,5839.75,46.17,55.77,104.48
2016-04-22,5804.99,5875.83,5802.55,5832.67,5810.77,5880.51,6086.66,5647.79,5841.47,48.22,54.08,109.65
2016-04-20,5776.49,5824.53,5755.32,5763.46,5805.3,5885.3,6107.25,5647.12,5841.44,42.15,74.50,112.76
2016-04-19,5850.59,5857.92,5756.95,5768.35,5815.76,5897.48,6106.32,5657.73,5844.51,42.46,77.99,114.76
2016-04-18,5673.07,5918.17,5672.26,5908.4,5827.61,5910.39,6108.38,5671.06,5847.09,52.35,106.24,115.29
2016-04-15,5689.36,5821.27,5674.7,5775.67,5807.42,5910.59,6110.73,5671.66,5847.44,40.71,137.81,113.53
2016-04-14,5757.76,5778.93,5651.9,5702.39,5815.35,5924.08,6113.36,5685.57,5858.42,32.64,139.62,105.67
2016-04-13,5740.66,5832.67,5682.03,5726.82,5843.59,5946.25,6138.89,5703.51,5879.13,34.02,168.37,100.22
2016-04-12,5726,5833.49,5696.69,5719.49,5872.79,5968.2,6172.1,5716.39,5905.53,33.27,125.94,95.53
2016-04-11,5871.76,5879.09,5711.35,5717.86,5911.11,5993.07,6163.53,5754.23,5935.09,33.12,102.31,91.31
2016-04-08,5992.27,6016.7,5879.09,5887.23,5959.42,6020.59,6143.36,5791.5,5968.82,41.79,82.01,92.11
2016-04-07,6009.37,6098.94,5981.69,6053.34,5977.47,6033.93,6142.65,5797.43,5971.83,54.14,92.51,90.83
2016-04-06,6069.63,6082.66,5962.14,5976.8,5958.5,6031.98,6141.44,5797.79,5949.96,47.82,82.76,88.47
2016-04-05,5982.5,6047.64,5949.12,6039.5,5953.93,6037.5,6172.63,5786.14,5925.72,53.15,90.47,88.72
2016-04-04,5861.17,5953.19,5817.2,5942.6,5932.53,6037.3,6205,5770.97,5882.3,44.68,67.00,86.40
2016-04-01,5903.52,5940.97,5800.1,5836.74,5930.02,6046.77,6233.46,5767.35,5873.98,32.89,90.62,85.39
2016-03-31,5939.34,5956.44,5796.85,5897.82,5953.34,6067.78,6265.77,5776.51,6063.89,36.93,126.13,85.48
2016-03-30,5950.9,5962.33,5879.03,5899.44,5967.22,6084.77,6338.01,5755.73,6077.24,37.04,87.98,83.32
2016-03-29,5959.07,6009.71,5937.02,5947.63,5984.16,6103.3,6410.68,5739.82,6087.4,40.11,109.51,87.15
2016-03-28,5995.82,6008.07,5921.5,5933.75,5993.29,6118.87,6515.13,5703,6095.57,38.81,70.45,87.32
2016-03-24,6062.8,6088.12,6014.61,6014.61,6008.18,6137.38,6588.34,5694.8,6101.75,43.73,71.30,88.40
2016-03-23,5911.7,6032.58,5901.08,6031.76,6006.57,6149.66,6639.1,5694.88,6104.24,44.81,84.99,90.65
2016-03-22,5968.87,5977.04,5851.26,5860.24,6000.27,6161.45,6682.13,5700.14,6111.47,29.44,69.63,93.44
2016-03-21,5937.83,5973.77,5892.91,5922.31,6035.28,6191.57,6711.9,5737.22,6121.71,32.34,57.91,95.46
2016-03-18,5986.84,6018.69,5850.44,5937.83,6063.52,6218.5,6735.9,5772.13,6130.03,33.06,91.45,99.21
2016-03-17,5983.57,6044.01,5905.16,5941.1,6094.94,6246.57,6777.47,5801.51,6145.2,33.2,106.64,97.56
2016-03-16,6210.63,6316.81,6118.34,6137.12,6133.4,6277.11,6812.86,5838.79,6159.83,42.78,122.49,102.18
2016-03-15,6101.18,6201.64,6028.49,6187.76,6132.47,6291.11,6839.74,5856.76,6152.61,45.81,111.01,101.07
2016-03-14,5903.53,6012.16,5877.39,6012.16,6118.64,6301.45,6889.16,5862.27,6156.34,30.65,80.16,98.16
2016-03-11,5921.5,6019.51,5862.69,5888.83,6145.27,6330.38,6900.32,5911,6178.86,15.96,91.53,101.31
2016-03-10,6027.68,6088.93,5923.13,5939.47,6209.38,6374.53,6884.37,6000.4,6206.38,17.29,110.13,105.76
2016-03-09,6153.46,6158.36,6044.83,6044.83,6276.85,6418.04,6859.73,6093.61,6237.61,20.47,87.80,106.47
2016-03-08,6231.86,6245.75,6130.59,6172.24,6334.86,6455.36,6827.97,6172.19,6259.52,25.49,91.72,107.90
2016-03-07,6185.31,6239.22,6140.39,6211.45,6375.52,6483.67,6807.12,6223.17,6270.97,27.32,76.55,108.34
2016-03-04,6060.35,6213.9,6013.79,6191.03,6416.53,6510.89,6786.05,6268.48,6282.4,24.82,148.25,108.28
2016-03-03,6387.05,6391.95,6217.98,6251.47,6472.91,6542.88,6751.67,6330.12,6363.91,27.29,112.52,100.62
2016-03-02,6475.26,6488.33,6395.22,6412.37,6528.27,6572.02,6725.46,6393.27,6456.16,35.72,84.74,95.27
2016-03-01,6585.52,6615.74,6463.82,6467.09,6557.25,6587.99,6719.85,6415.95,6472.56,39.4,108.51,95.89
2016-02-29,6567.55,6627.18,6509.56,6623.91,6579.78,6600.08,6725.09,6428.65,6557.64,53.41,131.65,94.67
2016-02-26,6518.82,6620.13,6476,6583.89,6568.75,6597.69,6750.97,6416.31,6561.55,49.32,116.48,89.13
2016-02-25,6493.29,6537.77,6466.11,6522.94,6564.97,6599.07,6790.53,6399.85,6563.1,42.49,100.71,79.77
2016-02-24,6564.12,6611.89,6509.76,6514.7,6575.48,6606.69,6806.11,6404.84,6569.06,41.55,95.65,77.03
2016-02-23,6514.7,6569.06,6499.88,6528.71,6590.67,6615.88,6834.36,6405.86,6568.82,42.6,76.01,76.83
2016-02-22,6594.59,6609.42,6491.64,6511.41,6606.16,6624.6,6885.14,6393.89,6570.62,40.95,79.32,75.05
2016-02-19,6679.43,6718.13,6630.83,6647.31,6629.85,6635.92,6904.84,6404.86,6573.06,51.27,64.33,75.67
2016-02-18,6566.59,6700.02,6564.12,6667.9,6625.48,6634.78,6914.93,6406.31,6566.38,53.07,90.35,79.84
2016-02-17,6713.19,6722.25,6558.36,6585.53,6614.88,6631.47,6918.95,6407.61,6559.1,46.37,97.50,80.51
2016-02-16,6605.3,6744.49,6597.89,6737.08,6622.22,6636.07,6926.17,6415.86,6552.6,60.49,81.79,79.66
2016-02-15,6582.24,6624.24,6579.77,6611.07,6593.5,6625.96,6920.49,6413.74,6538.81,49.02,32.26,81.46
2016-02-12,6602.83,6629.19,6562.47,6623.42,6589.11,6627.45,6923.26,6418.83,6535.99,50.29,76.08,92.69
2016-02-11,6524.59,6645.66,6518,6625.07,6580.53,6627.86,6927.77,6423.76,6528.68,50.44,93.85,98.23
2016-02-10,6424.11,6541.88,6424.11,6513.06,6569.4,6628.14,6937.51,6428.86,6521.76,39.08,59.93,98.87
2016-02-05,6448.82,6513.06,6399.4,6473.52,6583.49,6639.65,6935.61,6451.07,6523.13,34.36,84.96,102.16
2016-02-04,6425.76,6476.82,6376.34,6453.76,6610.98,6656.26,6929.1,6486.08,6535.44,32.02,101.81,101.76
2016-02-03,6621.77,6626.71,6458.7,6463.64,6650.28,6676.51,6910.2,6533.14,6577.19,32.53,96.36,102.98
2016-02-02,6615.18,6671.19,6591.3,6620.95,6696.94,6697.79,6881.04,6586.39,6615.38,42.14,89.89,102.54
2016-02-01,6684.37,6687.66,6555.89,6583.06,6715.94,6705.48,6878.42,6602.27,6605.94,38.23,98.01,100.54
2016-01-29,6733.78,6800.5,6630.83,6646.48,6749.16,6717.72,6871.26,6614.12,6743.55,42.5,133.30,93.33
2016-01-28,6770.92,6838.07,6690.51,6759.32,6774.83,6724.84,6902.74,6565.83,6749.1,51.61,125.94,87.35
2016-01-27,6726.99,6822.32,6687.2,6814.86,6778.7,6721.4,6921.48,6519.06,6750.47,56.95,99.62,81.37
2016-01-26,6828.95,6844.7,6720.35,6728.64,6769.66,6712.05,6911.19,6510.27,6751.05,49.78,89.52,80.19
2016-01-22,6872.05,6872.05,6800.76,6807.39,6779.92,6710.39,6909.65,6508.99,6749.15,57.57,81.37,78.04
2016-01-21,6896.09,6936.71,6856.3,6916.82,6773.05,6700.69,6901.98,6510.14,6742.29,71.35,112.85,75.99
2016-01-20,6797.45,6867.91,6767.6,6818.17,6737.11,6679.08,6865.59,6524.79,6723.76,64.55,92.38,71.79
2016-01-19,6664.81,6762.63,6654.87,6762.63,6716.84,6665.17,6856.74,6504.1,6713.96,59.77,71.89,69.66
2016-01-18,6714.55,6747.71,6683.88,6721.18,6705.4,6655.42,6852.23,6485.54,6713.83,55.82,33.13,70.47
2016-01-15,6722.84,6766.78,6697.97,6740.25,6701.45,6648.85,6851.57,6465.93,6713.73,58.15,79.45,75.17
2016-01-14,6700.46,6730.3,6644.09,6659.01,6691.75,6639.71,6844.56,6452.61,6711.38,50.27,72.16,74.69
2016-01-13,6673.1,6706.26,6615.91,6689.68,6699.94,6637.78,6844.99,6438.8,6715.25,53.66,88.95,77.83
2016-01-12,6738.59,6770.09,6700.46,6717.87,6702.5,6632.58,6850.53,6407.27,6726.1,56.79,70.20,76.12
2016-01-11,6711.24,6783.35,6676.42,6773.41,6698.66,6624.06,6864.33,6353.5,6725.44,63.25,62.88,77.05
2016-01-08,6714.55,6769.26,6686.37,6716.21,6679.97,6609.12,6849.29,6331.33,6724.69,58.98,75.06,78.17
2016-01-07,6780.87,6803.25,6722.01,6758.49,6670.91,6598.41,6842.75,6302.59,6724.27,63.86,73.22,78.47
2016-01-06,6772.58,6780.04,6691.34,6735.28,6649.02,6582.4,6825.46,6278.37,6733.56,62.34,79.20,81.61
2016-01-05,6776.72,6782.53,6668.96,6704.6,6627.46,6567.12,6805.55,6260.44,6734.34,60.38,75.43,84.88
2016-01-04,6694.66,6804.08,6679.74,6753.51,6608.17,6553.37,6783.5,6260.53,6759.28,65.19,75.07,87.20
2015-12-30,6449.29,6740.25,6441,6630,6571.83,6533.35,6749.53,6271.51,6510.36,57.62,100.48,91.19
2015-12-29,6476.62,6526.89,6438.92,6478.3,6557.29,6523.69,6739.68,6272.97,6506.7,44.43,73.51,88.48
2015-12-28,6645.87,6650.9,6471.6,6479.14,6577.04,6528.23,6740.71,6274.7,6508.13,44.5,78.60,90.02
2015-12-23,6697.82,6709.55,6615.71,6624.09,6601.52,6533.14,6745.26,6255.68,6506.63,58.19,72.91,90.93
2015-12-22,6716.25,6748.09,6672.68,6700.33,6595.88,6524.04,6734.13,6237.77,6499.21,67.96,77.78,92.08
2015-12-21,6701.17,6791.66,6660.95,6742.22,6569.77,6506.42,6710.53,6217.08,6488.06,74.04,101.47,94.41
2015-12-18,6593.08,6700.33,6522.71,6699.49,6526.65,6482.83,6660.95,6224.79,6470.22,71.75,108.70,92.30
2015-12-17,6557.06,6589.73,6492.54,6522.71,6483.44,6461.17,6614.61,6231.58,6458.71,58.19,96.28,88.03
2015-12-16,6593.92,6674.36,6526.06,6531.92,6473.62,6455.01,6602.79,6229.89,6450.88,59.52,110.93,86.07
2015-12-15,6516,6583.87,6482.49,6518.52,6459.05,6447.32,6594.03,6232.59,6431.61,58.29,76.16,85.55
2015-12-14,6515.16,6609.84,6498.41,6536.95,6444.18,6440.21,6589.1,6234.24,6422.98,60.53,87.37,86.46
2015-12-11,6468.24,6551.19,6448.14,6525.22,6420.99,6430.53,6588.51,6234.52,6408.13,59.65,86.78,87.38
2015-12-10,6319.11,6429.7,6315.75,6429.7,6394.94,6421.06,6575.02,6236.7,6396.91,51.91,83.24,89.31
2015-12-09,6359.32,6386.97,6267.16,6318.27,6386.24,6420.2,6573.02,6235.34,6401.57,39.97,98.71,90.69
2015-12-08,6366.03,6446.46,6322.46,6401.22,6403.24,6430.39,6571.81,6241.8,6418.08,47.83,82.54,83.75
2015-12-07,6376.92,6380.27,6298.16,6363.51,6403.74,6433.31,6576.19,6243.17,6420.09,43.32,70.22,86.79
2015-12-04,6367.7,6400.38,6292.29,6343.4,6413.8,6440.29,6577.78,6247.36,6442.91,40.91,78.64,88.63
2015-12-03,6417.97,6485,6310.73,6356.81,6431.4,6449.98,6579.74,6254.9,6470.69,41.97,106.28,87.79
2015-12-02,6535.27,6552.03,6463.22,6485,6450.05,6459.29,6584.6,6261.49,6522.59,53.84,84.37,85.68
2015-12-01,6517.68,6600.63,6469.92,6523.54,6441.31,6456.72,6578.99,6260.91,6530.79,58.24,95.61,83.68
2015-11-30,6602.3,6642.52,6485,6546.16,6420.75,6450.04,6590.09,6255.15,6415.03,60.83,104.14,79.75
2015-11-27,6353.86,6505.95,6283.73,6505.95,6389.39,6440.43,6594.19,6253.03,6405.15,57.87,95.66,74.11
2015-11-26,6346.26,6374.98,6314.99,6334.43,6360.25,6433.88,6628.86,6234.07,6410.29,40.89,36.29,72.29
2015-11-25,6340.34,6438.35,6311.61,6333.58,6366.71,6443.82,6658.93,6234.74,6412.07,40.79,109.90,77.16
2015-11-24,6314.99,6336.96,6249.09,6257.54,6374.99,6454.84,6691.42,6236.49,6417.16,31.04,86.76,73.79
2015-11-23,6301.48,6335.27,6276.13,6323.44,6404.35,6474.57,6700.62,6264.77,6428.53,35.54,71.09,72.52
2015-11-19,6352.17,6376.67,6297.25,6304.01,6424.58,6489.69,6722.12,6279.11,6437.06,32.99,87.27,71.94
2015-11-18,6460.32,6467.08,6384.28,6387.66,6454.73,6508.26,6748.17,6296.72,6446.63,38.88,66.37,72.59
2015-11-17,6473,6491.58,6427.37,6471.31,6471.49,6520.32,6764.93,6309.81,6447.96,46.22,60.27,75.06
2015-11-16,6527.92,6555.8,6474.69,6485.67,6471.54,6525.22,6777.82,6315.5,6447.1,47.59,53.40,78.91
2015-11-13,6429.9,6539.75,6409.63,6533.83,6468.01,6529.17,6798.02,6317.9,6443.07,52.2,79.30,84.88
2015-11-12,6374.14,6502.57,6358.93,6412.16,6451.55,6528.7,6797.75,6317.12,6439.23,38.9,80.06,86.13
2015-11-11,6374.98,6438.35,6301.48,6396.11,6461.4,6540.36,6795,6332.77,6438.33,36.84,79.59,89.08
2015-11-10,6463.7,6500.88,6349.64,6370.76,6477.72,6554.78,6800.98,6355.2,6448.31,33.7,75.36,90.68
2015-11-09,6426.52,6472.15,6413.01,6458.63,6504.46,6573.19,6791.37,6374.45,6449.04,39.8,65.85,91.47
2015-11-06,6451.87,6538.06,6386.81,6421.46,6515.92,6584.64,6789.23,6380.75,6448.38,35.4,93.08,93.03
2015-11-05,6478.91,6496.65,6412.16,6438.35,6539.54,6600.96,6790.91,6404.42,6442.73,36.48,88.61,93.06
2015-11-04,6427.37,6500.88,6383.43,6471.31,6564.83,6617.22,6786.12,6427.94,6440.95,38.51,94.98,94.04
2015-11-03,6554.95,6573.54,6379.21,6423.14,6588.21,6631.81,6794.93,6444.79,6446.32,33.72,107.05,92.60
2015-10-30,6531.3,6634.38,6522.85,6576.92,6629.48,6652.68,6800.33,6474.63,6636.15,43.28,90.58,90.53
2015-10-29,6675.88,6744.92,6559.97,6565.94,6642.62,6660.26,6849.67,6457.52,6639.08,42.24,106.66,88.69
2015-10-28,6618.78,6715.94,6577.87,6663.1,6661.79,6669.69,6868.24,6463.07,6637.35,49.35,93.92,87.14
2015-10-27,6702.3,6710.82,6633.27,6641.79,6661.46,6670.35,6933.77,6431.8,6637.4,47.63,82.46,88.05
2015-10-26,6604.29,6701.45,6533.55,6675.88,6666.38,6673.2,7013.87,6397.31,6635.61,50.05,79.95,88.61
2015-10-23,6685.26,6714.23,6606.85,6632.42,6664,6672.93,7030.66,6399.46,6637.17,47,93.37,89.96
2015-10-22,6716.79,6777.3,6675.88,6681.85,6671.9,6676.99,7038.62,6408.16,6635.68,50.09,97.39,91.04
2015-10-21,6740.65,6781.56,6702.3,6740.65,6669.41,6676.5,7131.23,6369.21,6629.54,53.83,81.98,90.23
2015-10-20,6647.76,6702.3,6585.54,6686.11,6651.6,6670.08,7158.73,6367.27,6623.14,50.8,88.46,91.81
2015-10-19,6646.05,6721.9,6613.67,6657.13,6642.98,6668.48,7171.1,6375.4,6621.71,49.23,74.07,91.70
2015-10-16,6600.88,6774.75,6529.29,6711.68,6639.44,6669.62,7176.52,6386.92,6618.62,52.01,92.68,91.46
2015-10-15,6489.23,6645.2,6479.86,6523.32,6621.38,6665.41,7177.45,6389.9,6621.48,41.94,102.08,90.68
2015-10-14,6647.76,6677.59,6530.14,6541.22,6645.89,6679.62,7171.23,6406.89,6630.35,42.7,87.48,90.59
2015-10-13,6562.53,6691.22,6502.02,6680.14,6672.06,6693.46,7164.59,6428.71,6633.6,48.77,92.18,98.46
2015-10-09,6467.07,6513.1,6393.78,6467.07,6670.04,6694.79,7166.69,6419.71,6642.69,36.46,103.08,103.75
2015-10-08,6708.27,6712.53,6489.23,6500.31,6720.78,6717.56,7150.33,6460.56,6683.67,37.72,90.10,103.43
2015-10-07,6596.62,6688.67,6508.84,6675.03,6775.89,6739.29,7135.57,6493.39,6707.21,44.95,96.20,106.44
2015-10-06,6758.55,6775.6,6577.02,6625.6,6801.11,6745.71,7143.48,6473.93,6772.61,42.16,87.45,116.16
2015-10-05,6744.92,6794.35,6687.81,6727.87,6844.98,6757.73,7143.12,6474.92,6819.03,46.5,71.91,122.90
2015-10-02,6858.27,6958.84,6758.55,6775.6,6874.26,6760.71,7143.41,6471.14,6854.97,48.57,85.65,128.80
2015-10-01,6786.68,6919.63,6776.45,6899.18,6898.93,6759.22,7155.11,6432.06,6855.99,54.12,101.26,131.79
2015-09-30,6886.39,6941.79,6757.7,6807.13,6898.87,6745.23,7150.13,6400.75,6776.45,50.37,158.30,132.17
2015-09-29,7051.37,7161.62,6916.99,7005.71,6921.8,6739.04,7159.54,6353.91,6771.04,59.75,139.84,126.99
2015-09-28,6896.32,7115.11,6867.89,7097.88,6900.82,6712.37,7153.26,6289.73,6753.52,64.72,100.19,120.97
2015-09-25,6744.71,6916.99,6701.64,6865.31,6851.56,6673.82,7123.07,6233.78,6747.02,56.62,117.12,119.27
2015-09-24,7272.74,7334.76,6798.98,6798.98,6848.12,6654.67,7127.74,6161.96,6743.39,53.94,183.72,117.06
2015-09-23,6954.03,7221.92,6935.94,7218.48,6860.41,6640.24,7122.09,6114.76,6698.65,82.64,148.14,106.53
2015-09-22,6934.22,7027.25,6923.88,6996.24,6770.89,6582.41,7011.71,6134.26,6663.52,76.84,124.98,103.22
2015-09-21,6792.95,6912.68,6790.36,6891.15,6714.55,6541.03,6955.52,6110.55,6637.97,73.05,112.56,99.09
2015-09-18,6693.03,6851.52,6680.11,6826.54,6670.4,6506.02,6921.18,6066.8,6618.37,70.41,104.70,96.36
2015-09-17,6688.72,6763.66,6633.59,6750.74,6631.36,6473.97,6896.99,6012.15,6605.89,67.04,111.65,95.58
2015-09-16,6693.03,6699.06,6612.06,6631.01,6601.52,6446.29,6867.6,5977.14,6595.68,60.75,85.67,97.59
2015-09-15,6624.12,6727.48,6624.12,6693.03,6594.15,6427.82,6854.6,5933.28,6591.7,66.6,84.91,101.10
2015-09-14,6693.03,6745.57,6596.55,6611.19,6569.43,6401.3,6821.17,5906.35,6583.2,62.35,97.16,104.47
2015-09-11,6680.97,6751.6,6624.98,6711.98,6558.99,6380.31,6794.49,5882.06,6572.51,72.43,88.97,108.10
2015-09-10,6770.55,6792.95,6648.23,6680.97,6520.74,6347.14,6739.03,5882.49,6556.46,71.16,118.33,110.85
2015-09-09,6626.7,6626.7,6538.84,6559.51,6480.69,6313.76,6683.64,5879.68,6534.08,65.62,87.88,109.88
2015-09-08,6609.47,6647.37,6562.09,6631.87,6460.98,6289.19,6646.67,5871.12,6527.16,73.05,88.00,112.63
2015-09-04,6528.5,6709.39,6514.72,6693.03,6418.26,6254.92,6588.89,5868.12,6514.14,79.84,97.62,115.13
2015-09-03,6573.29,6632.73,6491.46,6501.8,6349.56,6211.11,6492.98,5910.11,6486.21,72.82,129.79,116.37
2015-09-02,6446.67,6559.51,6425.99,6536.25,6311.51,6182.04,6444.13,5929.99,6446.49,77.12,117.24,112.73
2015-09-01,6352.78,6444.08,6332.96,6432.89,6255.32,6146.62,6368.39,5964,6392.64,72.84,115.29,109.35
2015-08-31,6283,6410.49,6281.28,6301.09,6210.93,6117.99,6312.17,5986.57,6149.64,65.52,129.76,108.40
2015-08-28,6228.65,6270.43,6172.95,6236.49,6188.39,6099.68,6288.44,5986.69,6141.56,60.94,113.72,102.93
2015-08-27,6232.14,6268.69,6171.21,6193.84,6176.36,6086,6278.92,5974.37,6136.33,57.63,109.60,97.76
2015-08-26,6286.1,6373.14,6254.77,6270.43,6171.99,6075.22,6284.39,5942.7,6131.86,66.64,112.69,93.47
2015-08-25,6143.35,6310.47,6132.91,6309.6,6147.38,6055.69,6282,5903.68,6120.89,71.73,110.50,90.10
2015-08-24,6214.73,6246.93,6157.28,6197.32,6106.83,6030.3,6251.36,5893.55,6114.86,64.89,108.74,87.75
2015-08-21,6046.74,6125.95,6039.78,6110.28,6084.2,6013.6,6240.03,5876.76,6108.21,57.87,97.09,87.38
2015-08-20,6145.1,6149.45,6024.98,6038.03,6077.68,6003.93,6239.41,5857.25,6109.27,50.58,86.78,85.94
2015-08-19,6070.24,6142.48,6045.87,6106.8,6087.6,6000.52,6257.4,5814.68,6112.64,59.26,106.77,87.32
2015-08-18,6105.06,6126.82,6041.52,6062.41,6082.8,5989.9,6281.83,5747.73,6114.49,54.81,80.50,88.28
2015-08-17,6126.82,6132.91,6055.44,6089.39,6087.89,5982.65,6314.18,5668.43,6117.68,58.25,67.20,89.00
2015-08-14,6150.32,6154.67,6057.18,6101.57,6087.52,5971.97,6322.21,5615.59,6119.91,59.75,70.98,91.64
2015-08-13,6092.87,6179.91,6092.87,6161.63,6084.01,5959.01,6322.66,5567.61,6122.06,67.37,82.31,92.27
2015-08-12,6064.15,6139,6038.91,6098.96,6064.6,5938.75,6311.92,5519.91,6119.8,62.99,89.41,103.45
2015-08-11,6058.05,6163.37,6042.39,6104.19,6056.01,5922.73,6306.26,5469.95,6123.16,63.62,105.36,103.99
2015-08-10,6184.26,6188.62,6023.24,6024.11,6043.96,5904.58,6291.21,5429.22,6126.99,57.86,84.11,105.19
2015-08-07,6145.1,6258.25,6124.21,6153.8,6048.93,5892.63,6281.15,5391.42,6132.76,74.95,99.19,110.08
2015-08-06,6141.61,6265.21,6129.43,6212.12,6022.71,5866.51,6240.25,5375.8,6120.57,84.98,115.42,107.74
2015-08-05,6110.28,6143.35,6063.28,6118.98,5975.36,5831.95,6175.06,5392.41,6084.76,81.46,86.98,106.49
2015-08-04,6037.16,6126.82,6025.85,6096.35,5939.45,5803.25,6123.71,5396.43,6068.18,80.47,90.95,109.51
2015-08-03,6065.89,6084.17,6032.81,6065.02,5900.22,5773.94,6071.83,5394.98,6039.66,79.1,76.72,108.44
2015-07-31,5963.18,6033.68,5868.3,6018.02,5859.02,5744.83,6018.14,5397.86,5722.61,76.93,182.88,107.78
2015-07-30,5889.7,5946.77,5869.51,5931.84,5819.28,5717.51,5970.37,5393.47,5696.87,72.26,94.25,94.93
2015-07-29,5881.8,5925.7,5827.36,5856.34,5791.13,5696.08,5931.72,5397.96,5685.63,67.05,116.19,93.43
2015-07-28,5889.7,6040.72,5880.04,5901.99,5774.83,5680.05,5907.18,5388.08,5672.29,74.57,128.14,88.19
2015-07-27,5924.82,5951.16,5887.94,5916.04,5743.04,5657.86,5865.02,5393.9,5648.09,76.93,78.08,81.92
2015-07-24,5851.95,5909.02,5830.87,5909.02,5699.8,5632.04,5808.53,5414.67,5633.3,76.6,104.23,80.06
2015-07-23,5724.63,5809.8,5721.12,5792.24,5647.49,5604.34,5737,5451.1,5616.58,70.35,114.11,76.71
2015-07-22,5633.32,5700.05,5612.25,5681.61,5611.3,5585.55,5694.93,5464.78,5599.89,61.75,81.32,72.08
2015-07-21,5619.27,5643.86,5577.13,5592.93,5593.73,5575.94,5683.75,5454.9,5594.9,51.79,70.82,73.73
2015-07-20,5640.34,5686.88,5625.42,5641.22,5593.92,5574.25,5683.97,5443.3,5594.08,59.26,67.26,77.74
2015-07-17,5567.47,5652.64,5565.71,5626.3,5582.1,5567.55,5673.98,5440.36,5589.29,57.58,80.70,76.38
2015-07-16,5556.93,5582.4,5523.57,5577.13,5571.05,5561.67,5669.32,5427.54,5586.12,51.74,69.05,72.82
2015-07-15,5545.52,5590.3,5527.08,5542.89,5569.53,5560.13,5669.65,5414.31,5589.56,47.25,71.73,73.52
2015-07-14,5536.74,5553.42,5506.01,5546.4,5576.19,5561.85,5668.76,5411.84,5594.06,47.66,61.36,74.85
2015-07-13,5599.96,5619.27,5534.11,5545.52,5583.64,5563.4,5671.14,5412.39,5600.96,47.56,74.02,81.52
2015-07-10,5649.13,5665.81,5586.79,5588.54,5593.17,5565.19,5673.4,5413.06,5604.17,51.86,72.49,82.73
2015-07-08,5653.52,5742.19,5648.25,5726.39,5594.33,5562.85,5668.58,5410.75,5600.02,69.86,96.18,83.83
2015-07-07,5593.81,5670.2,5588.54,5645.61,5561.31,5546.5,5629.57,5433.98,5572.69,63.21,106.84,83.09
